,Unnamed: 0,geometry,shape_area,count_gt,count_pred,diff
233,233,"POLYGON ((-73.97537360664667 40.7610399070742, -73.97583011985374 40.76041852021438, -73.97779312013223 40.76124103903891, -73.97905731164806 40.76177071972655, -73.97860169380924 40.76239607235218, -73.97537360664667 40.7610399070742))",262957.97023552714,28.071716,27.393406,-0.678311
234,234,"POLYGON ((-73.98878655043399 40.75351677934749, -73.98924341983472 40.75289546502783, -73.9920790007715 40.75409111586542, -73.9916327131064 40.75470680500962, -73.98878655043399 40.75351677934749))",229574.42781971025,11.384395,10.789967,-0.59442693
235,235,"POLYGON ((-73.98694873852376 40.75603590226133, -73.98744642241722 40.75537296049029, -73.99027621412581 40.75656756504964, -73.98979085401604 40.75723313191888, -73.98841835499525 40.75665498686526, -73.98694873852376 40.75603590226133))",247163.47612036884,47.994263,43.03869,-4.955575
236,236,"POLYGON ((-73.96888862117939 40.76416094545871, -73.96933798805819 40.76354738048295, -73.96943770546387 40.76358375186515, -73.97095664999705 40.764215686305, -73.97049750534315 40.76484126762898, -73.96898699756002 40.76420414236773, -73.96888862117939 40.76416094545871))",131133.1444073077,16.253586,15.352636,-0.9009514
237,237,"POLYGON ((-73.96566959950025 40.76280455611194, -73.96612747295728 40.76217929969565, -73.96772705868898 40.76285165282052, -73.96727126686 40.76348023765431, -73.96566959950025 40.76280455611194))",131137.89144477728,13.654618,13.274857,-0.37976187
238,238,"POLYGON ((-73.99072636339713 40.75595040556484, -73.9911773815837 40.75532984858137, -73.9940194477128 40.75652767612715, -73.99356194743295 40.75714385827281, -73.99072636339713 40.75595040556484))",229857.359735256,27.183592,24.595066,-2.5885274
239,239,"POLYGON ((-73.96569337373941 40.7685437810492, -73.96615024427497 40.7679170761693, -73.96625390645215 40.76796087969709, -73.96775859946916 40.76859674164092, -73.96730534088779 40.76922146448988, -73.9657977000289 40.76858763895665, -73.96569337373941 40.7685437810492))",131634.14997172734,5.897877,0.0,-5.8978777
240,240,"POLYGON ((-73.9527874696102 40.76817040460879, -73.95325055309684 40.76753554928116, -73.95550170802724 40.76848474262983, -73.95503700520325 40.76912006630321, -73.9527874696102 40.76817040460879))",186960.35769385108,9.652897,8.9711275,-0.6817698
241,241,"POLYGON ((-73.9591818003835 40.77169682395601, -73.95964440773913 40.77106426635521, -73.96124473255746 40.77173837417415, -73.96078301110673 40.77237298224595, -73.9591818003835 40.77169682395601))",132624.14496377265,10.536431,10.424923,-0.11150853
242,242,"POLYGON ((-73.96240244595131 40.77305405861783, -73.96286485546254 40.77241942625418, -73.96297141284691 40.77246381059529, -73.96447332107867 40.7730992188921, -73.96401182315265 40.7737328045266, -73.96250593613841 40.77309770460158, -73.96240244595131 40.77305405861783))",133454.52853185136,6.4612737,5.837933,-0.62334055
243,243,"POLYGON ((-73.98722618230967 40.77922120916443, -73.98709426188238 40.77916464241988, -73.98741221693578 40.77852377302315, -73.98759594918758 40.77859736390322, -73.98831086027518 40.77888368994912, -73.98799408061505 40.77954539117916, -73.98722618230967 40.77922120916443))",70352.13577132944,2.6356857,0.0,-2.635686
244,244,"POLYGON ((-73.98274152393704 40.78800463823806, -73.98283557301124 40.78767717661226, -73.98291092697666 40.7873461275865, -73.98296726539166 40.78701240985766, -73.98297073271996 40.78698103759407, -73.98300437471728 40.78667697881782, -73.98302213641739 40.78634079723516, -73.98302057610563 40.78600482906224, -73.98299978573897 40.78567002903809, -73.98307699177981 40.78568309698133, -73.98311716134285 40.78584430216758, -73.98317967123788 40.78592557242696, -73.98328051642456 40.78597465523503, -73.98341566959681 40.78598539955944, -73.98354073926707 40.78595169349213, -73.98366277920057 40.78590602924506, -73.98385297062134 40.78574121006752, -73.98366867060345 40.78603814280498, -73.98350149907412 40.78634140762733, -73.9833520129698 40.78665011362212, -73.98322062686614 40.78696338827902, -73.98310767449001 40.78728028519097, -73.98279619347416 40.78812818565924, -73.98274152393704 40.78800463823806))",66058.89942518351,0.007458405,0.0,-0.007458405
245,245,"POLYGON ((-73.94394771098931 40.79543554020774, -73.94440664207039 40.79480843746345, -73.94514622142833 40.79510877313248, -73.94523486615527 40.79514477016992, -73.94590642221283 40.79541747539314, -73.94602913184916 40.79546149465619, -73.94555814093569 40.79611296577556, -73.9454460136236 40.79606681558421, -73.94394771098931 40.79543554020774))",133915.04173991486,0.85312676,0.0,-0.8531268
246,246,"POLYGON ((-73.94694776649 40.79423413439426, -73.94739707176011 40.7935960215481, -73.94790156815013 40.7929325638669, -73.94802011281826 40.79298028949117, -73.9486509647726 40.79324540424005, -73.94873142893573 40.79327921830149, -73.94904537818248 40.79341115231942, -73.94912103231823 40.79344294446695, -73.94950835579309 40.79360570990099, -73.9490134112079 40.79428164145452, -73.94896364124921 40.79434995606508, -73.94892557856811 40.79440220097898, -73.94884512996501 40.79451262643823, -73.94863281183501 40.79480405417382, -73.94855549751585 40.79491017593118, -73.94811497050718 40.79472466750543, -73.94805203623129 40.79469816568432, -73.94744330908824 40.79444182238712, -73.94733522771988 40.79439630709977, -73.94706761437666 40.79428360887346, -73.94694776649 40.79423413439426))",274934.4270460188,0.3786575,0.0,-0.37865752
247,247,"POLYGON ((-73.97980646384148 40.79301488862404, -73.97993972275533 40.79286604982362, -73.98032428394946 40.79238352070851, -73.98068718028721 40.79190084156997, -73.98103647120416 40.79141226129556, -73.98137191964105 40.79091811233904, -73.98169328899989 40.7904187281573, -73.98176573055713 40.79045542629616, -73.98185980471155 40.79050307874379, -73.98188645946547 40.79051658043257, -73.98139174534678 40.79122824600528, -73.98128937370952 40.79137550943307, -73.98094708420193 40.79186789378266, -73.98053767946401 40.79245681262503, -73.98043434255989 40.79259428359936, -73.98013222578648 40.79299376588578, -73.98004684464131 40.79311352516407, -73.9798851761517 40.79304649811012, -73.97980646384148 40.79301488862404))",65431.165651020296,0.009753299,0.0,-0.009753299
248,248,"POLYGON ((-73.94389477470285 40.80129117465788, -73.94435366402398 40.80066349688198, -73.94484155440044 40.80086869383809, -73.94547468595452 40.80113496955722, -73.94596789749369 40.80134239517248, -73.94550863918199 40.80197023123967, -73.94389477470285 40.80129117465788))",132492.59747580052,0.25817555,2.5822113e-05,-0.2581497
249,249,"POLYGON ((-73.96097971807933 40.79673864404533, -73.96144060655736 40.79611082718399, -73.96288578133576 40.79672022896255, -73.96243541794814 40.79733803228832, -73.96097971807933 40.79673864404533))",117872.50457953478,1.9816408,2.169186e-06,-1.9816388
250,250,"POLYGON ((-73.97257779872238 40.80324718427399, -73.97314560929847 40.80244562246411, -73.97353449147123 40.8018796044289, -73.97394634938023 40.80126884518806, -73.97415673031793 40.80095128643543, -73.97432475470575 40.80067368995078, -73.97439052055195 40.8007034755848, -73.97457704785378 40.80077810043338, -73.97466556722725 40.8008135147342, -73.97448722520987 40.80105742889686, -73.97414361823468 40.80151689534119, -73.97394098366691 40.80180902586403, -73.97389989052462 40.80188986353124, -73.97377477312128 40.80204584645133, -73.97372060455744 40.80216781578284, -73.97361322530041 40.80229685988737, -73.9735422772157 40.80235641125034, -73.97336671133939 40.80263011334665, -73.97320518045738 40.80283005827633, -73.97312859187133 40.80297471550884, -73.97307070537943 40.80305554844745, -73.97303522902052 40.80307397424452, -73.97292317068107 40.80324982284405, -73.97286807262154 40.80332073417608, -73.9728717908152 40.80335618764534, -73.9726574481211 40.80327651416292, -73.97257779872238 40.80324718427399))",93549.37217633896,0.0017211704,1.1228142e-05,-0.0017099425
251,251,"POLYGON ((-73.96855913351783 40.80485358412016, -73.96932527617138 40.80364707820109, -73.97027400532009 40.80235903699424, -73.97032589833503 40.80238456087074, -73.97150381069947 40.80283773617465, -73.97250022180596 40.8032166126282, -73.97257779872238 40.80324718427399, -73.97249778637079 40.80336013369072, -73.97164763593604 40.80451125056587, -73.97076362366846 40.80565737287986, -73.9706932647336 40.80563026844922, -73.96978722003337 40.80530049738464, -73.96860707406111 40.80487094989817, -73.96855913351783 40.80485358412016))",711756.5153079499,0.022375215,0.0,-0.022375215
252,252,"POLYGON ((-73.95677811148758 40.80248744628985, -73.95723749340881 40.80185796091316, -73.95868839367515 40.80246979436604, -73.95824878329815 40.80310648647117, -73.95677811148758 40.80248744628985))",120144.3673124513,1.0109007,0.0,-1.0109009
253,253,"POLYGON ((-73.96701144071 40.80760520942476, -73.9674005943853 40.80699234255567, -73.9676049046538 40.80665868397624, -73.9676340848858 40.8066066352207, -73.96779475762611 40.80632001517453, -73.96796984543047 40.80597690203408, -73.96808896100077 40.80575152238558, -73.96855913351783 40.80485358412016, -73.96860707406111 40.80487094989817, -73.96978722003337 40.80530049738464, -73.9706932647336 40.80563026844922, -73.97076362366846 40.80565737287986, -73.97019877595659 40.80636285847731, -73.96917951205037 40.80772009205746, -73.96878048375369 40.80829733287768, -73.96869503618538 40.80827016770188, -73.96820207731832 40.80807528473697, -73.96704704613556 40.80762157319607, -73.96701144071 40.80760520942476))",652151.1970566117,0.042455535,7.960957e-07,-0.042454746
254,254,"POLYGON ((-73.94475976546268 40.80300304149307, -73.94505127984516 40.80259859871751, -73.94782438931297 40.80376803166495, -73.94795129897898 40.80382154752817, -73.94818509853715 40.80392013697562, -73.94827301372503 40.80395720546109, -73.9480894503339 40.80420831861684, -73.94793589833216 40.80441843714812, -73.94784548166669 40.80438402137145, -73.9474823662498 40.80422305285961, -73.94755313784233 40.8041263906274, -73.94475976546268 40.80300304149307))",165749.97304807606,0.28973034,1.3549415e-05,-0.28971678
255,255,"POLYGON ((-73.93833766977733 40.80890381649836, -73.93879245346298 40.80828005030314, -73.94040344902201 40.80895809564562, -73.93994875977052 40.80958141803264, -73.93833766977733 40.80890381649836))",131278.75624800302,0.10843374,0.0,-0.108433746
256,256,"POLYGON ((-73.95259125776435 40.81076533306679, -73.95307869995439 40.8100940849071, -73.95374364094214 40.81036806885077, -73.95428809850648 40.81099223229162, -73.9540109298304 40.81136978105664, -73.95259125776435 40.81076533306679))",110949.50945586171,0.973035,0.00027940955,-0.9727556
257,257,"POLYGON ((-73.96102015661886 40.81764868569801, -73.96124846604673 40.81753386756796, -73.96146457537147 40.81740438602106, -73.96166610035448 40.81726144500019, -73.96185093008761 40.81710651256881, -73.96201734606035 40.81694133535213, -73.96211227022334 40.81684796771096, -73.96219942410822 40.81676589729906, -73.96228660136632 40.81668383738192, -73.96239553729646 40.81658536710459, -73.9624242391281 40.81655510161878, -73.96250455471947 40.81647044551741, -73.96259181125991 40.8163719055127, -73.96267905607084 40.8162733741479, -73.96276640465463 40.81615837342371, -73.96287541986096 40.81604344209619, -73.96296268764064 40.81594490180791, -73.96305020816024 40.81579696913392, -73.96318118874834 40.81563269721161, -73.96329038680571 40.8154848257138, -73.96339950299577 40.81535342341073, -73.96348693026802 40.81522195097853, -73.96357436799846 40.81509048015585, -73.96382152307402 40.81468997149665, -73.96391105638929 40.81458249760384, -73.963954872679 40.81450029600111, -73.96404220503992 40.81438530298473, -73.96412964057957 40.81425382183909, -73.96421706429841 40.8141223582108, -73.96432608513503 40.8140074167658, -73.96441332427869 40.81390888405071, -73.96447890931775 40.81381027273083, -73.96458800939024 40.81367887043638, -73.96464485699659 40.81358069709152, -73.96486489830156 40.8137128128507, -73.96499729654515 40.81376725351385, -73.9647149543264 40.81426922958865, -73.96441439528562 40.8147652927341, -73.96409593714368 40.81525487684303, -73.96375995939593 40.81573740995971, -73.96349609551511 40.81605873288237, -73.96311180347173 40.8164869669824, -73.96272916815812 40.81689090625581, -73.96237035322457 40.8172515918532, -73.96180860658994 40.81778184445851, -73.96163613625023 40.81793985180765, -73.9615754403512 40.81790997121563, -73.96138876040169 40.81781807601412, -73.96102015661886 40.81764868569801))",266011.84497394576,0.049913943,1.0194897e-05,-0.04990375
258,258,"POLYGON ((-73.95286768374605 40.81584562882752, -73.95297387498282 40.81507044293434, -73.95454750813789 40.81573735275047, -73.95448662246922 40.81582037076227, -73.95441381654902 40.81591964210711, -73.95436856081693 40.8159813485817, -73.95408996405777 40.81636121487578, -73.95286768374605 40.81584562882752))",114455.81662913326,0.10040161,0.003144613,-0.097256996
259,259,"POLYGON ((-73.95021573038706 40.8114775791512, -73.95067975515929 40.81084296435357, -73.9521012521537 40.81144285350155, -73.95150537330727 40.81200768513965, -73.95021573038706 40.8114775791512))",111238.82603858809,0.33505452,3.5016892e-05,-0.33501947
260,260,"POLYGON ((-73.95152925674135 40.79945872639988, -73.95201557590697 40.79883253421767, -73.95208457903136 40.7988621531786, -73.95240721969854 40.79900066675808, -73.95245810503454 40.79984327574066, -73.95160548764404 40.79949028493603, -73.95152925674135 40.79945872639988))",54504.92438140623,0.42168674,7.265676e-07,-0.42168605
261,261,"POLYGON ((-73.94561280697256 40.8202555442948, -73.94606603720706 40.81962880407816, -73.94671832033765 40.81989426803387, -73.9464028984768 40.8205720426874, -73.94561280697256 40.8202555442948))",58223.14344789124,0.02294894,0.0,-0.02294894
262,262,"POLYGON ((-73.93722321112742 40.82418336070359, -73.93767311327959 40.82356606319398, -73.93774589246297 40.82359654802843, -73.94051531157446 40.82475668713816, -73.94005379467455 40.82537870889147, -73.93731397540213 40.82422500466896, -73.93722321112742 40.82418336070359))",230594.73203930608,0.15318416,4.6910477e-06,-0.15317948
263,263,"POLYGON ((-73.93823618958601 40.82787734476155, -73.93869124804128 40.82725177055278, -73.93968952799142 40.82765657422791, -73.93924885682458 40.82829635121227, -73.93823618958601 40.82787734476155))",82061.63893193351,0.051061388,0.0,-0.051061388
264,264,"POLYGON ((-73.93668018848442 40.82720154349484, -73.93718683624779 40.8269532268072, -73.93723629765395 40.82692898434715, -73.93757542316328 40.82676277003534, -73.93869124804128 40.82725177055278, -73.93823618958601 40.82787734476155, -73.93668018848442 40.82720154349484))",110414.29814231044,0.04475043,0.0,-0.04475043
265,265,"POLYGON ((-73.93623075824442 40.83807785621784, -73.93664953294406 40.83866815364569, -73.93604012632976 40.83948336725906, -73.93529543255468 40.84047481865725, -73.93519180612901 40.84033568827733, -73.9351916999474 40.84033554431475, -73.93519161692767 40.8403353998626, -73.93510666614674 40.84018372666806, -73.93504376865354 40.84002162055336, -73.93504374466244 40.84002156676471, -73.9350437332446 40.84002151298315, -73.93500577800755 40.83985200963474, -73.93500575406057 40.83985191078219, -73.93500574269646 40.83985180205286, -73.93499462419074 40.83967821651815, -73.93499462426898 40.83967813644183, -73.93499463670099 40.83967805519978, -73.93501119273694 40.83950397196243, -73.93505508825102 40.83933323566066, -73.93512471770457 40.8391696374294, -73.93512477718961 40.83916948484866, -73.93512487196809 40.83916933178523, -73.93521769510788 40.8390159210953, -73.93521773045309 40.83901586734002, -73.93521776600976 40.83901582296618, -73.93533051973434 40.83887503976003, -73.93533061470693 40.83887491299775, -73.93533073327194 40.83887479613261, -73.93545962206119 40.83874840359471, -73.93563711335673 40.83863142004616, -73.93580416743038 40.83850497654198, -73.93595950346084 40.83836989797316, -73.93610200505192 40.83822716864056, -73.93623075824442 40.83807785621784))",180401.721334134,0.0017211704,9.368489e-06,-0.001711802
266,266,"POLYGON ((-73.9516637800324 40.8094900593369, -73.95212523652049 40.80886221683878, -73.95300514849689 40.8092372852139, -73.95307869995439 40.8100940849071, -73.9516637800324 40.8094900593369))",94669.99312811688,0.4842226,0.0,-0.4842226
267,267,"POLYGON ((-73.94051531157446 40.82475668713816, -73.94097178452294 40.82413235593034, -73.94195569728953 40.82455444062316, -73.94150312653682 40.82517136689072, -73.94051531157446 40.82475668713816))",80201.93078590652,0.078600116,1.3065523e-05,-0.078587055
268,268,"POLYGON ((-73.93565271297561 40.84420066496892, -73.93612529086292 40.84355063660188, -73.9375174030009 40.8441373310385, -73.93704297207448 40.84478848057181, -73.93565271297561 40.84420066496892))",118315.78307999602,0.009753299,1.5051211e-05,-0.009738249
269,269,"POLYGON ((-73.93592812540091 40.84851921002885, -73.93601405797521 40.84840265330463, -73.93610021644821 40.84828579040634, -73.93615882122278 40.8481997263087, -73.93738855508629 40.84864844988518, -73.93728605064979 40.84874790736655, -73.93716376519679 40.848847246432, -73.93706978175612 40.8489390000996, -73.93592812540091 40.84851921002885))",48041.571982236535,0.010900746,2.1357557e-05,-0.010879389
270,270,"POLYGON ((-73.93199509575842 40.8516957944847, -73.93243330853286 40.85109557654941, -73.93366678393716 40.85161439921743, -73.93322631519617 40.85221337828737, -73.93199509575842 40.8516957944847))",96658.1470404018,0.008032128,0.0,-0.008032129
271,271,"POLYGON ((-73.92679937896108 40.85371714496454, -73.9272393496226 40.85311537198894, -73.92869147582664 40.85372289551403, -73.92825425779905 40.85432143308732, -73.92679937896108 40.85371714496454))",113807.4072110597,0.0051635113,1.5825995e-06,-0.005161929
272,272,"POLYGON ((-73.91810745663555 40.86559291396891, -73.9185960199369 40.86631435442208, -73.91720484463393 40.86681309047954, -73.91802939568655 40.86569844162243, -73.91810745663555 40.86559291396891))",62365.59427740372,0.0017211704,0.0,-0.0017211704
273,273,"POLYGON ((-73.91613838273565 40.86825066278618, -73.91658793683737 40.86763294773515, -73.91856036634894 40.86848185143496, -73.91759363523487 40.86888528711645, -73.91613838273565 40.86825066278618))",140031.97030993065,0.005737235,6.2787904e-06,-0.0057309563
274,274,"POLYGON ((-74.00712975165229 40.70637505486726, -74.00745217307552 40.70605109347542, -74.00900515727426 40.70693892183255, -74.00864537916461 40.70734001981835, -74.00712975165229 40.70637505486726))",87222.51067202212,1.1916237,0.0440936,-1.1475301
275,275,"POLYGON ((-73.97803823549718 40.71535737841615, -73.97740179462303 40.71516976012948, -73.97742398625934 40.71512167521214, -73.97742999405128 40.71510865737086, -73.97745931681315 40.71505058019344, -73.9775593048152 40.71485254102595, -73.97816995607033 40.7150732746396, -73.97837727883623 40.71514661533572, -73.97828740252048 40.71529837931147, -73.97825378503944 40.71535515001436, -73.97824680130556 40.71536633413174, -73.97821910161201 40.71541069571612, -73.97803823549718 40.71535737841615))",27990.82521586216,0.012048192,0.0,-0.012048193
276,276,"POLYGON ((-73.99023340476191 40.71812408447452, -73.99070290100514 40.71720060542295, -73.99117623202993 40.717342960095, -73.99071607837742 40.71826922393081, -73.99023340476191 40.71812408447452))",50890.791753314574,2.599541,0.0,-2.5995407
277,277,"POLYGON ((-74.00588849736322 40.71467728518719, -74.00630969533442 40.71416582661875, -74.00793943414322 40.71492697262616, -74.00754375933072 40.71543282462535, -74.00588849736322 40.71467728518719))",114520.12665814412,4.0218015,3.579683e-05,-4.0217657
278,278,"POLYGON ((-74.00367664913118 40.71831776164628, -74.00415339140889 40.71773950960505, -74.00532369793711 40.71827334688082, -74.0048448675 40.7188530167363, -74.00367664913118 40.71831776164628))",93235.61696657584,1.2277682,0.113738604,-1.1140295
279,279,"POLYGON ((-73.99490827388991 40.72495122972202, -73.99495178039166 40.72486483711814, -73.99535134382731 40.72407146859691, -73.99588236528511 40.72440284139139, -73.99538417186872 40.72501593267584, -73.99532907937453 40.72508374023139, -73.99490827388991 40.72495122972202))",48691.68047977925,5.8502584,5.3024154,-0.547843
280,280,"POLYGON ((-73.99677175777505 40.72543194350269, -73.99684295933554 40.7253478378698, -73.99778508864233 40.72423489425077, -73.99858533187148 40.72463234670756, -73.99765666941225 40.72573482415923, -73.99761019591818 40.72579713860245, -73.99677175777505 40.72543194350269))",134338.2090604024,9.589214,9.455952,-0.13326246
281,281,"POLYGON ((-73.99137407222926 40.73908818750715, -73.99179768837975 40.73850365378348, -73.99501798608529 40.73986001125, -73.99459264910554 40.7404419809084, -73.99137407222926 40.73908818750715))",245294.0009745177,17.1004,15.788573,-1.3118291
282,282,"POLYGON ((-73.99475092982473 40.7278187759438, -73.99526963907842 40.72721136025874, -73.99584352722104 40.72652664471397, -73.99665910400763 40.72693132418107, -73.99613763855568 40.72754848002305, -73.99601618163608 40.72769223299795, -73.99559266527618 40.72819345018137, -73.99475092982473 40.7278187759438))",147567.84426467962,5.201377,4.6904883,-0.5108885
283,283,"POLYGON ((-73.98452636708507 40.74270704207778, -73.98497775500898 40.7420889576483, -73.98503795439282 40.74211124346632, -73.98659724531731 40.74277168689492, -73.98614708712775 40.74338893191849, -73.9845794636045 40.74272862507629, -73.98452636708507 40.74270704207778))",131013.96961937194,12.277108,11.63582,-0.64128995
284,284,"POLYGON ((-73.99050558603589 40.73056495673777, -73.99072530409872 40.72987868747647, -73.99107969744088 40.73003262214092, -73.99064024236256 40.73062286996711, -73.99050558603589 40.73056495673777))",19098.117512193498,3.3998852,3.1104062,-0.28947932
285,285,"POLYGON ((-73.98774683785363 40.74406552828816, -73.98819361047404 40.74345073668075, -73.98901110938509 40.74379564826776, -73.98886889541463 40.74453293369414, -73.98774683785363 40.74406552828816))",77521.83944980086,9.224899,8.4460125,-0.7788878
286,286,"POLYGON ((-73.99332178267606 40.73330377132921, -73.99381380257371 40.73273072431215, -73.99549001336946 40.73343614301612, -73.99504997044725 40.73403430507063, -73.99332178267606 40.73330377132921))",133141.50925701397,5.1376934,4.877837,-0.25985655
287,287,"POLYGON ((-73.98381135650543 40.74078988067173, -73.9842577192636 40.74016859291032, -73.98581347686145 40.74082535437472, -73.98587913129271 40.74085300043365, -73.98542767811023 40.7414703485295, -73.98536433030479 40.7414443796147, -73.98381135650543 40.74078988067173))",130945.6608963971,6.9368906,6.600775,-0.33611593
288,288,"POLYGON ((-73.98344537208716 40.74709837439362, -73.98389684720163 40.74647826836318, -73.98549602269048 40.74715232994875, -73.98504577678375 40.74777301813357, -73.98344537208716 40.74709837439362))",129654.41322052892,15.711417,15.106364,-0.6050523
289,289,"POLYGON ((-73.98022089970007 40.7515219796268, -73.98067345249109 40.75090510145743, -73.98227490438855 40.75157729841361, -73.98182244344697 40.75219712743344, -73.98022089970007 40.7515219796268))",129513.3313311974,7.884108,7.2282915,-0.6558171
290,290,"POLYGON ((-73.99459264910554 40.7404419809084, -73.99501798608529 40.73986001125, -73.99786128446578 40.7410563688255, -73.99743359718977 40.74164257250698, -73.99459264910554 40.7404419809084))",217121.02406730416,16.396442,15.476264,-0.92017907
291,291,"POLYGON ((-73.97406954524264 40.74973499291516, -73.9745159266883 40.74911701143852, -73.97538295902184 40.74948305847061, -73.97493471259061 40.75009962760728, -73.97406954524264 40.74973499291516))",69804.41047011485,3.5243833,3.158796,-0.36558732
292,292,"POLYGON ((-73.97373410575851 40.75461877360362, -73.97418937174312 40.75399351131101, -73.97520895246578 40.75442435683755, -73.97570022991384 40.75463199172429, -73.97580739426198 40.75467727461184, -73.97534377956312 40.7552996951819, -73.97523790447208 40.75525481772482, -73.97373410575851 40.75461877360362))",132022.30345089454,11.336202,10.797131,-0.5390706
293,293,"POLYGON ((-73.97488727186538 40.7559237911435, -73.97534377956312 40.7552996951819, -73.9754462333041 40.75533969044009, -73.97605934240097 40.75559989502991, -73.97696049656075 40.75598010910635, -73.97650358517919 40.75660605763215, -73.97498804499061 40.75596419101427, -73.97488727186538 40.7559237911435))",132164.39624132795,17.929432,16.50587,-1.4235617
294,294,"POLYGON ((-73.99096832827637 40.74542089085592, -73.99141858560698 40.74480268249625, -73.99426258628625 40.74600398135792, -73.99381275054287 40.74661753631986, -73.99096832827637 40.74542089085592))",229129.0955425844,20.497992,19.805119,-0.6928726
295,295,"POLYGON ((-73.97856525331893 40.75665484286868, -73.97902396819119 40.7560318679616, -73.98225528672133 40.75738736489552, -73.98179404271508 40.75802130314499, -73.97856525331893 40.75665484286868))",265597.08369483415,11.235801,10.413228,-0.8225728
296,296,"POLYGON ((-73.97099370664368 40.7583733305535, -73.97145048043805 40.75774923203729, -73.97296602724693 40.75838928130308, -73.97306851954798 40.7584314941964, -73.97261271418446 40.75905930848455, -73.97251058925765 40.75901412387063, -73.97099370664368 40.7583733305535))",132292.02394267585,16.16638,14.533305,-1.6330752
297,297,"POLYGON ((-73.97376587622111 40.76036416467783, -73.97422333664176 40.75973979534044, -73.97583011985374 40.76041852021438, -73.97537360664667 40.7610399070742, -73.97376587622111 40.76036416467783))",131061.1912417833,13.951807,13.246783,-0.70502514
298,298,"POLYGON ((-73.97583011985374 40.76041852021438, -73.97628870099064 40.7597867491654, -73.97951319160578 40.76114856185014, -73.97905731164806 40.76177071972655, -73.97779312013223 40.76124103903891, -73.97583011985374 40.76041852021438))",264298.1429863387,20.150888,19.404564,-0.74632585
299,299,"POLYGON ((-73.98924341983472 40.75289546502783, -73.98969328105542 40.75228026291513, -73.99252855991885 40.75347391289272, -73.9920790007715 40.75409111586542, -73.98924341983472 40.75289546502783))",228444.55687514044,11.098106,10.797673,-0.30043375
300,300,"POLYGON ((-73.97396798895743 40.76296658771357, -73.97445730616322 40.76229308352507, -73.97768600593265 40.76364440302324, -73.97719688684063 40.7643236924225, -73.97396798895743 40.76296658771357))",284645.4312739874,26.655191,25.927103,-0.7280904
301,301,"POLYGON ((-73.97236138732012 40.76228837677588, -73.97285250503253 40.76161435775509, -73.97445730616322 40.76229308352507, -73.97396798895743 40.76296658771357, -73.97236138732012 40.76228837677588))",141445.69735653562,13.700517,12.633819,-1.0666969
302,302,"POLYGON ((-73.98744642241722 40.75537296049029, -73.98789162937452 40.75474939100184, -73.99072636339713 40.75595040556484, -73.99027621412581 40.75656756504964, -73.98744642241722 40.75537296049029))",229326.8424250857,45.419964,38.352707,-7.067261
303,303,"POLYGON ((-73.96933798805819 40.76354738048295, -73.96980028891755 40.76291351212787, -73.96990489278997 40.76295804272889, -73.97141141689809 40.76358747419987, -73.97095664999705 40.764215686305, -73.96943770546387 40.76358375186515, -73.96933798805819 40.76354738048295))",132229.42371040786,13.851406,13.110532,-0.7408741
304,304,"POLYGON ((-73.96612747295728 40.76217929969565, -73.96658338422257 40.76155093557659, -73.96818687803611 40.76222682132595, -73.96772705868898 40.76285165282052, -73.96612747295728 40.76217929969565))",131217.72115395195,17.62077,16.082823,-1.5379455
305,305,"POLYGON ((-73.9911773815837 40.75532984858137, -73.9916327131064 40.75470680500962, -73.99446824738793 40.75590886220473, -73.9940194477128 40.75652767612715, -73.9911773815837 40.75532984858137))",230514.5321072557,13.940332,13.106181,-0.83415174
306,306,"POLYGON ((-73.96615024427497 40.7679170761693, -73.96660485597914 40.76729011463059, -73.96671312467274 40.76733559501162, -73.96821493085831 40.76796784858931, -73.96775859946916 40.76859674164092, -73.96625390645215 40.76796087969709, -73.96615024427497 40.7679170761693))",131967.1744411988,7.0080323,0.0,-7.0080323
307,307,"POLYGON ((-73.98088574583765 40.75927066903297, -73.98134107102005 40.75864529883869, -73.98417368750027 40.75984159291853, -73.98373015419733 40.76045708882145, -73.98088574583765 40.75927066903297))",229653.75588785476,18.858864,18.755442,-0.10342337
308,308,"POLYGON ((-73.99554485701445 40.76462606357904, -73.99600204812027 40.76399968028021, -73.99804140885738 40.76486313710063, -73.99813851426332 40.76490531834133, -73.99804201861976 40.76506972180982, -73.99793177147733 40.76522946002598, -73.99780839017531 40.76538355193169, -73.99767266723835 40.7655310697437, -73.99757475630608 40.76548940089358, -73.99554485701445 40.76462606357904))",176727.43796595235,10.962134,8.54022,-2.4219153
309,309,"POLYGON ((-73.9422717512097 40.80060819987344, -73.94273380413395 40.7999783425172, -73.94287855745823 40.80004011642993, -73.94435366402398 40.80066349688198, -73.94389477470285 40.80129117465788, -73.94241619804946 40.80066883135207, -73.9422717512097 40.80060819987344))",133393.49553288866,0.11187608,2.1774827e-05,-0.11185431
